name,owner,url,stars,age_days,merged_prs,total_releases,days_since_update,primary_language,total_issues,closed_issues,closed_issues_ratio,forks,description
awesome-cpp,fffaraz,https://github.com/fffaraz/awesome-cpp,66075,4065,803,0,1,Not specified,583,237,0.4065180102915952,8094,"A curated list of awesome C++ (or C) frameworks, libraries, resources, and shiny things. Inspired by awesome-... stuff."
tabby,Eugeny,https://github.com/Eugeny/tabby,65850,3175,1489,201,8,TypeScript,5760,3431,0.5956597222222222,3693,A terminal for a more modern age
awesome-public-datasets,awesomedata,https://github.com/awesomedata/awesome-public-datasets,65704,3939,188,1,8,Not specified,118,48,0.4067796610169492,10350,A topic-centric list of HQ open datasets.
33-js-concepts,leonardomso,https://github.com/leonardomso/33-js-concepts,65576,2555,252,0,15,JavaScript,103,81,0.7864077669902912,9108,📜 33 JavaScript concepts every developer should know.
webpack,webpack,https://github.com/webpack/webpack,65520,4924,5145,438,0,JavaScript,10091,9974,0.9884055098602715,9094,"A bundler for javascript and friends. Packs many modules into a few bundled assets. Code Splitting allows for loading parts of the application on demand. Through ""loaders"", modules can be CommonJs, AMD, ES6 modules, CSS, Images, JSON, Coffeescript, LESS, ... and your custom stuff."
act,nektos,https://github.com/nektos/act,65507,2435,1049,89,1,Go,1283,1064,0.8293063133281372,1725,Run your GitHub Actions locally 🚀
awesome-llm-apps,Shubhamsaboo,https://github.com/Shubhamsaboo/awesome-llm-apps,65466,491,134,0,5,Python,97,95,0.979381443298969,8077,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
SecLists,danielmiessler,https://github.com/danielmiessler/SecLists,65373,4944,682,28,0,PHP,299,293,0.979933110367893,24591,"SecLists is the security tester's companion. It's a collection of multiple types of lists used during security assessments, collected in one place. List types include usernames, passwords, URLs, sensitive data patterns, fuzzing payloads, web shells, and many more."
AppFlowy,AppFlowy-IO,https://github.com/AppFlowy-IO/AppFlowy,65210,1539,3886,112,5,Dart,3645,2664,0.7308641975308642,4531,"Bring projects, wikis, and teams together with AI. AppFlowy is the AI collaborative workspace where you achieve more without losing control of your data. The leading open source Notion alternative."
lobe-chat,lobehub,https://github.com/lobehub/lobe-chat,65113,835,2581,1000,0,TypeScript,4402,3489,0.7925942753293957,13483,"🤯 Lobe Chat - an open-source, modern design AI chat framework. Supports multiple AI providers (OpenAI / Claude 4 / Gemini / DeepSeek / Ollama / Qwen), Knowledge Base (file upload / RAG ), one click install MCP Marketplace and Artifacts / Thinking. One-click FREE deployment of your private AI Agent application."
gpt4free,xtekky,https://github.com/xtekky/gpt4free,65045,888,822,338,5,Python,1869,1862,0.9962546816479401,13683,"The official gpt4free repository | various collection of powerful language models | o4, o3 and deepseek r1, gpt-4.1, gemini 2.5"
Stirling-PDF,Stirling-Tools,https://github.com/Stirling-Tools/Stirling-PDF,64919,949,2283,135,0,Java,1401,1079,0.7701641684511064,5541,#1 Locally hosted web application that allows you to perform various operations on PDF files
awesome-scalability,binhnguyennus,https://github.com/binhnguyennus/awesome-scalability,64916,2806,36,0,5,Not specified,0,0,0,6584,"The Patterns of Scalable, Reliable, and Performant Large-Scale Systems"
zed,zed-industries,https://github.com/zed-industries/zed,64903,1655,16627,982,0,Rust,14336,11713,0.8170340401785714,5115,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter."
javascript-questions,lydiahallie,https://github.com/lydiahallie/javascript-questions,64852,2274,328,0,394,Not specified,250,233,0.932,9194,"A long list of (advanced) JavaScript questions, and their explanations :sparkles:  "
echarts,apache,https://github.com/apache/echarts,64516,4535,1451,122,0,TypeScript,19106,17266,0.9036951742907987,19766,"Apache ECharts is a powerful, interactive charting and data visualization library for browser"
interviews,kdn251,https://github.com/kdn251/interviews,64431,3122,42,0,113,Java,56,24,0.42857142857142855,12954,Everything you need to know to get the job.
lazygit,jesseduffield,https://github.com/jesseduffield/lazygit,64301,2663,1692,169,2,Go,2302,1600,0.6950477845351868,2217,simple terminal UI for git commands
nocode,kelseyhightower,https://github.com/kelseyhightower/nocode,63870,2765,1,1,391,Dockerfile,4864,717,0.1474095394736842,4773,The best way to write secure and reliable applications. Write nothing; deploy nowhere.
anime,juliangarnier,https://github.com/juliangarnier/anime,63594,3460,80,23,7,JavaScript,796,719,0.9032663316582915,4248,JavaScript animation engine
the-algorithm,twitter,https://github.com/twitter/the-algorithm,63535,890,2,0,419,Scala,1027,747,0.7273612463485881,12159,Source code for Twitter's Recommendation Algorithm
ragflow,infiniflow,https://github.com/infiniflow/ragflow,63524,630,3816,32,0,TypeScript,5099,2352,0.4612669150813885,6565,"RAGFlow is the leading open-source RAG engine, converging cutting-edge RAG with Agent capabilities to build the superior context layer for LLMs."
keras,keras-team,https://github.com/keras-team/keras,63381,3811,4256,81,1,Python,12533,12304,0.9817282374531238,19618,Deep Learning for humans
Java,TheAlgorithms,https://github.com/TheAlgorithms/Java,63235,3335,2023,0,3,Java,1110,1108,0.9981981981981982,20240,All Algorithms implemented in Java
scikit-learn,scikit-learn,https://github.com/scikit-learn/scikit-learn,63209,5495,13507,47,0,Python,11672,10093,0.8647189856065799,26187,scikit-learn: machine learning in Python
OpenHands,All-Hands-AI,https://github.com/All-Hands-AI/OpenHands,63073,538,5250,77,0,Python,3337,2987,0.8951153730896014,7539,"🙌 OpenHands: Code Less, Make More"
annotated_deep_learning_paper_implementations,labmlai,https://github.com/labmlai/annotated_deep_learning_paper_implementations,62984,1834,101,0,12,Python,137,113,0.8248175182481752,6382,"🧑‍🏫 60+ Implementations/tutorials of deep learning papers with side-by-side notes 📝; including transformers (original, xl, switch, feedback, vit, ...), optimizers (adam, adabelief, sophia, ...), gans(cyclegan, stylegan2, ...), 🎮 reinforcement learning (ppo, dqn), capsnet, distillation, ... 🧠"
Apollo-11,chrislgarry,https://github.com/chrislgarry/Apollo-11,62978,4170,343,0,26,Assembly,382,326,0.8534031413612565,7287,Original Apollo 11 Guidance Computer (AGC) source code for the command and lunar modules.
design-resources-for-developers,bradtraversy,https://github.com/bradtraversy/design-resources-for-developers,62950,1945,951,0,9,Not specified,104,104,1.0,11832,"Curated list of design and UI resources from stock photos, web templates, CSS frameworks, UI libraries, tools and much more"
resume.github.com,resume,https://github.com/resume/resume.github.com,62601,5322,84,0,930,JavaScript,122,66,0.5409836065573771,1357,Resumes generated using the GitHub informations
awesome-courses,prakhar1989,https://github.com/prakhar1989/awesome-courses,62578,3944,194,0,852,Not specified,81,39,0.48148148148148145,8234,:books: List of awesome university courses for learning Computer Science!
awesome-nodejs,sindresorhus,https://github.com/sindresorhus/awesome-nodejs,62475,4071,418,0,48,Not specified,104,102,0.9807692307692307,6057,:zap: Delightful Node.js packages and resources
socket.io,socketio,https://github.com/socketio/socket.io,62367,5654,435,75,17,TypeScript,3621,3426,0.9461474730737366,10140,Realtime application framework (Node.JS server)
sway,FuelLabs,https://github.com/FuelLabs/sway,62153,1687,3515,178,0,Rust,3305,2454,0.7425113464447807,5407,🌴 Empowering everyone to build reliable and efficient smart contracts.
docusaurus,facebook,https://github.com/facebook/docusaurus,61579,2996,5490,151,1,TypeScript,3323,3030,0.9118266626542281,9359,Easy to maintain open source documentation websites.
Prompt-Engineering-Guide,dair-ai,https://github.com/dair-ai/Prompt-Engineering-Guide,61408,991,340,0,4,MDX,223,71,0.3183856502242152,6336,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering"
llm-course,mlabonne,https://github.com/mlabonne/llm-course,61340,808,1,0,90,Not specified,84,30,0.35714285714285715,6700,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.
redux,reduxjs,https://github.com/reduxjs/redux,61333,3749,1721,78,8,TypeScript,2063,2024,0.9810954920019389,15199,A JS library for predictable global state management
lodash,lodash,https://github.com/lodash/lodash,60939,4896,581,2,264,JavaScript,4312,4228,0.9805194805194806,7076,"A modern JavaScript utility library delivering modularity, performance, & extras."
atom,atom,https://github.com/atom/atom,60624,4974,3933,538,973,JavaScript,17111,16148,0.9437204137689206,17311,:atom: The hackable text editor
Front-end-Developer-Interview-Questions,h5bp,https://github.com/h5bp/Front-end-Developer-Interview-Questions,60554,4954,484,0,1,Nunjucks,177,143,0.807909604519774,11093,"A list of helpful front-end related questions you can use to interview potential candidates, test yourself or completely ignore."
architect-awesome,xingshaocheng,https://github.com/xingshaocheng/architect-awesome,60423,2706,49,0,509,Not specified,71,22,0.30985915492957744,17805,后端架构师技术图谱
open-interpreter,openinterpreter,https://github.com/openinterpreter/open-interpreter,60398,781,369,48,27,Python,1025,797,0.7775609756097561,5174,A natural language interface for computers
localstack,localstack,https://github.com/localstack/localstack,60337,3234,6262,94,0,Python,6007,5769,0.9603795571832862,4239,💻 A fully functional local AWS cloud stack. Develop and test your cloud & Serverless apps offline
prometheus,prometheus,https://github.com/prometheus/prometheus,60184,4665,7652,342,0,Go,6179,5657,0.9155203107298916,9754,The Prometheus monitoring system and time series database.
alacritty,alacritty,https://github.com/alacritty/alacritty,60174,3484,1891,102,1,Rust,6130,5807,0.9473083197389885,3176,"A cross-platform, OpenGL terminal emulator."
markdown-here,adam-p,https://github.com/adam-p/markdown-here,60003,4860,27,17,11,JavaScript,629,329,0.5230524642289348,11190,"Google Chrome, Firefox, and Thunderbird extension that lets you write email in Markdown and render it before sending."
ghidra,NationalSecurityAgency,https://github.com/NationalSecurityAgency/ghidra,59884,2377,524,46,0,Java,5551,4089,0.7366240317059989,6670,Ghidra is a software reverse engineering (SRE) framework
rustlings,rust-lang,https://github.com/rust-lang/rustlings,59806,3640,915,46,12,Rust,736,689,0.936141304347826,10874,:crab: Small exercises to get you used to reading and writing Rust code!
jquery,jquery,https://github.com/jquery/jquery,59557,5996,813,11,0,JavaScript,2365,2286,0.9665961945031712,20547,jQuery JavaScript Library
nerd-fonts,ryanoasis,https://github.com/ryanoasis/nerd-fonts,59431,3924,550,38,30,CSS,1095,1062,0.9698630136986301,3793,"Iconic font aggregator, collection, & patcher. 3,600+ icons, 50+ patched fonts: Hack, Source Code Pro, more. Glyph collections: Font Awesome, Material Design Icons, Octicons, & more"
tldr,tldr-pages,https://github.com/tldr-pages/tldr,59111,4286,14884,6,0,Markdown,1526,1347,0.882699868938401,4705,📚 Collaborative cheatsheets for console commands
shadowsocks-windows,shadowsocks,https://github.com/shadowsocks/shadowsocks-windows,59013,4614,290,55,244,C#,2912,2727,0.9364697802197802,16353,A C# port of shadowsocks
angular.js,angular,https://github.com/angular/angular.js,58772,5718,789,0,508,JavaScript,9033,8644,0.9569356802834053,27319,AngularJS - HTML enhanced for web apps!
spring-framework,spring-projects,https://github.com/spring-projects/spring-framework,58768,5382,873,341,0,Java,27136,26855,0.9896447523584906,38680,Spring Framework
llama,meta-llama,https://github.com/meta-llama/llama,58692,931,53,0,219,Python,1098,652,0.5938069216757741,9801,Inference code for Llama models
MetaGPT,FoundationAgents,https://github.com/FoundationAgents/MetaGPT,58195,795,660,22,64,Python,867,857,0.9884659746251442,7019,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming"
uBlock,gorhill,https://github.com/gorhill/uBlock,58135,3807,252,277,0,JavaScript,3445,3432,0.9962264150943396,3687,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.
scrapy,scrapy,https://github.com/scrapy/scrapy,58108,5671,2397,43,0,Python,3186,2717,0.8527934714375393,11030,"Scrapy, a fast high-level web crawling & scraping framework for Python."
nuxt,nuxt,https://github.com/nuxt/nuxt,58072,3233,6936,258,0,TypeScript,16697,15912,0.9529855662693897,5351,The Intuitive Vue Framework.
leetcode-master,youngyangyang04,https://github.com/youngyangyang04/leetcode-master,58061,2089,2306,0,20,Shell,272,67,0.24632352941176472,12160,《代码随想录》LeetCode 刷题攻略：200道经典题目刷题顺序，共60w字的详细图解，视频难点剖析，50余张思维导图，支持C++，Java，Python，Go，JavaScript等多语言版本，从此算法学习不再迷茫！🔥🔥 来看看，你会发现相见恨晚！🚀 
fuel-core,FuelLabs,https://github.com/FuelLabs/fuel-core,57540,1832,1553,123,1,Rust,1113,970,0.87151841868823,2849,Rust full node implementation of the Fuel v2 protocol.
rails,rails,https://github.com/rails/rails,57390,6353,25192,149,0,Ruby,18214,17732,0.9735368397935654,21936,Ruby on Rails
LLaMA-Factory,hiyouga,https://github.com/hiyouga/LLaMA-Factory,57148,828,699,34,4,Python,7377,6769,0.9175816727667073,6998,Unified Efficient Fine-Tuning of 100+ LLMs & VLMs (ACL 2024)
html5-boilerplate,h5bp,https://github.com/h5bp/html5-boilerplate,57148,5700,790,34,1,JavaScript,1354,1346,0.9940915805022157,12293,"A professional front-end template for building fast, robust, and adaptable web apps or sites."
awesome-flutter,Solido,https://github.com/Solido/awesome-flutter,57050,3040,444,0,44,Dart,0,0,0,6789,"An awesome list that curates the best Flutter libraries, tools, tutorials, articles and more."
vllm,vllm-project,https://github.com/vllm-project/vllm,57004,936,9026,73,0,Python,10546,8739,0.8286554143751186,9857,A high-throughput and memory-efficient inference and serving engine for LLMs
nocodb,nocodb,https://github.com/nocodb/nocodb,56731,2865,5337,174,0,TypeScript,4241,3623,0.8542796510257015,4115,🔥 🔥 🔥 Open Source Airtable Alternative
drawio-desktop,jgraph,https://github.com/jgraph/drawio-desktop,56572,3022,20,160,4,JavaScript,1639,1575,0.9609517998779744,5404,Official electron build of draw.io
private-gpt,zylon-ai,https://github.com/zylon-ai/private-gpt,56541,854,224,10,293,Python,1214,961,0.7915980230642504,7573,"Interact with your documents using the power of GPT, 100% privately, no data leaks"
DeepLearning-500-questions,scutan90,https://github.com/scutan90/DeepLearning-500-questions,56517,2624,302,0,433,JavaScript,191,81,0.42408376963350786,15982,深度学习500问，以问答形式对常用的概率知识、线性代数、机器学习、深度学习、计算机视觉等热点问题进行阐述，以帮助自己及有需要的读者。 全书分为18个章节，50余万字。由于水平有限，书中不妥之处恳请广大读者批评指正。   未完待续............ 如有意合作，联系scutjy2015@163.com                     版权所有，违权必究       Tan 2018.06
traefik,traefik,https://github.com/traefik/traefik,56416,3642,4720,483,1,Go,6358,5717,0.8991821327461466,5467,The Cloud Native Application Proxy
you-get,soimort,https://github.com/soimort/you-get,56378,4761,582,123,128,Python,0,0,0,9803,:arrow_double_down: Dumb downloader that scrapes the web
mkcert,FiloSottile,https://github.com/FiloSottile/mkcert,56340,2626,52,14,385,Go,345,239,0.6927536231884058,2953,A simple zero-config tool to make locally trusted development certificates with any names you'd like.
git,git,https://github.com/git/git,56309,6250,3,0,0,C,0,0,0,26608,Git Source Code Mirror - This is a publish-only repository but pull requests can be turned into patches to the mailing list via GitGitGadget (https://gitgitgadget.github.io/). Please follow Documentation/SubmittingPatches procedure for any of your improvements.
awesome-chatgpt-prompts-zh,PlexPt,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,56066,995,33,0,244,Not specified,96,58,0.6041666666666666,13556,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。
openpilot,commaai,https://github.com/commaai/openpilot,55957,3204,11805,58,0,Python,3068,2933,0.9559973924380704,10092,"openpilot is an operating system for robotics. Currently, it upgrades the driver assistance system on 300+ supported cars."
gatsby,gatsbyjs,https://github.com/gatsbyjs/gatsby,55911,3757,18185,156,2,JavaScript,14120,13904,0.9847025495750709,10281,"The best React-based framework with performance, scalability and security built in."
Magisk,topjohnwu,https://github.com/topjohnwu/Magisk,55662,3281,1625,151,0,Kotlin,6269,6234,0.9944169724038922,15063,The Magic Mask for Android
leetcode,azl397985856,https://github.com/azl397985856/leetcode,55597,2713,257,40,48,JavaScript,257,248,0.9649805447470817,9475,LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。)
react-router,remix-run,https://github.com/remix-run/react-router,55440,4127,3214,311,0,TypeScript,8164,8065,0.9878735913767761,10711,Declarative routing for React
face_recognition,ageitgey,https://github.com/ageitgey/face_recognition,55359,3105,94,2,377,Python,1370,596,0.43503649635036495,13670,The world's simplest facial recognition api for Python and the command line
yolov5,ultralytics,https://github.com/ultralytics/yolov5,55186,1933,2211,10,7,Python,9434,9178,0.9728641085435659,17162,YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite
ripgrep,BurntSushi,https://github.com/BurntSushi/ripgrep,55026,3462,516,72,13,Rust,1714,1581,0.9224037339556592,2235,ripgrep recursively searches directories for a regex pattern while respecting your gitignore
minio,minio,https://github.com/minio/minio,54980,3884,9857,519,4,Go,7820,7781,0.9950127877237852,6107,"MinIO is a high-performance, S3 compatible object store, open sourced under GNU AGPLv3 license."
Real-Time-Voice-Cloning,CorentinJ,https://github.com/CorentinJ/Real-Time-Voice-Cloning,54943,2291,48,0,95,Python,1101,896,0.8138056312443234,9066,Clone a voice in 5 seconds to generate arbitrary speech in real-time
gpt-engineer,AntonOsika,https://github.com/AntonOsika/gpt-engineer,54808,857,350,20,111,Python,501,470,0.93812375249501,7276,CLI platform to experiment with codegen. Precursor to: https://lovable.dev
AFFiNE,toeverything,https://github.com/toeverything/AFFiNE,54740,1129,8711,581,0,TypeScript,3032,2734,0.9017150395778364,3717,"There can be more than Notion and Miro. AFFiNE(pronounced [ə‘fain]) is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. "
faceswap,deepfakes,https://github.com/deepfakes/faceswap,54455,2814,357,4,53,Python,883,848,0.9603624009060022,13418,Deepfakes Software For All
zustand,pmndrs,https://github.com/pmndrs/zustand,54445,2338,810,98,4,TypeScript,690,688,0.9971014492753624,1793,🐻 Bear necessities for state management in React
firecrawl,firecrawl,https://github.com/firecrawl/firecrawl,54329,505,871,25,0,TypeScript,694,554,0.7982708933717579,4624,The Web Data API for AI - Turn entire websites into LLM-ready markdown or structured data 🔥
element,ElemeFE,https://github.com/ElemeFE/element,54239,3286,3231,145,378,Vue,17869,15250,0.8534333202753371,14596,A Vue.js 2.0 UI Toolkit for Web
bat,sharkdp,https://github.com/sharkdp/bat,54226,2691,1476,41,0,Rust,1519,1194,0.7860434496379197,1341,A cat(1) clone with wings.
ChatGPT,lencx,https://github.com/lencx/ChatGPT,54066,1000,123,34,369,Rust,1205,361,0.2995850622406639,6149,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)"
project-layout,golang-standards,https://github.com/golang-standards/project-layout,53692,2915,90,0,231,Makefile,112,44,0.39285714285714285,5381,Standard Go Project Layout
awesome-android-ui,wasabeef,https://github.com/wasabeef/awesome-android-ui,53595,3905,90,0,423,Not specified,114,94,0.8245614035087719,10238,A curated list of awesome Android UI/UX libraries
rich,Textualize,https://github.com/Textualize/rich,53545,2123,836,170,20,Python,1433,1224,0.854152128401954,1875,Rich is a Python library for rich text and beautiful formatting in the terminal.
hackingtool,Z4nzu,https://github.com/Z4nzu/hackingtool,53443,1970,56,0,183,Python,375,322,0.8586666666666667,5775,ALL IN ONE Hacking Tool For Hackers
normalize.css,necolas,https://github.com/necolas/normalize.css,53386,5235,56,0,447,CSS,517,461,0.8916827852998066,10526,A modern alternative to CSS resets
PaddleOCR,PaddlePaddle,https://github.com/PaddlePaddle/PaddleOCR,53283,1943,2967,24,0,Python,9924,9775,0.9849858927851672,8571,"Awesome multilingual OCR and Document Parsing toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages recognition, provide data annotation and synthesis tools, support training and deployment among server, mobile, embedded and IoT devices)"
requests,psf,https://github.com/psf/requests,53241,5315,1592,14,0,Python,4062,3862,0.9507631708517972,9539,"A simple, yet elegant, HTTP library."
maybe,maybe-finance,https://github.com/maybe-finance/maybe,53232,610,1073,28,40,Ruby,0,0,0,4441,The personal finance app for everyone
pi-hole,pi-hole,https://github.com/pi-hole/pi-hole,53152,4104,2108,118,3,Shell,3085,3043,0.9863857374392221,2871,A black hole for Internet advertisements
astro,withastro,https://github.com/withastro/astro,53145,1632,7346,1000,0,TypeScript,5582,5444,0.9752776782515228,2869,The web framework for content-driven websites. ⭐️ Star to support our work!
meilisearch,meilisearch,https://github.com/meilisearch/meilisearch,53024,2689,2159,268,0,Rust,2310,2110,0.9134199134199135,2156,A lightning-fast search engine API bringing AI-powered hybrid search to your sites and applications.
FFmpeg,FFmpeg,https://github.com/FFmpeg/FFmpeg,52901,5255,16,0,0,C,0,0,0,13004,Mirror of https://git.ffmpeg.org/ffmpeg.git
appwrite,appwrite,https://github.com/appwrite/appwrite,52556,2339,3884,112,0,TypeScript,4100,3470,0.8463414634146341,4637,Build like a team of hundreds_
awesome-rust,rust-unofficial,https://github.com/rust-unofficial/awesome-rust,52396,4065,1575,0,2,Rust,142,132,0.9295774647887324,3008,A curated list of Rust code and resources.
rclone,rclone,https://github.com/rclone/rclone,52373,4188,2133,115,0,Go,5800,4829,0.8325862068965517,4665,"""rsync for cloud storage"" - Google Drive, S3, Dropbox, Backblaze B2, One Drive, Swift, Hubic, Wasabi, Google Cloud Storage, Azure Blob, Azure Files, Yandex Files"
github-cheat-sheet,tiimgreen,https://github.com/tiimgreen/github-cheat-sheet,52301,4161,129,0,505,Not specified,71,48,0.676056338028169,5336,A list of cool features of Git and GitHub.
material-design-icons,google,https://github.com/google/material-design-icons,52039,3982,50,16,4,Not specified,1532,1159,0.7565274151436031,9667,Material Design icons by Google (Material Symbols)
ionic-framework,ionic-team,https://github.com/ionic-team/ionic-framework,52020,4396,6306,914,0,TypeScript,22064,21483,0.9736675126903553,13438,"A powerful cross-platform UI toolkit for building native-quality iOS, Android, and Progressive Web Apps with HTML, CSS, and JavaScript."
crawl4ai,unclecode,https://github.com/unclecode/crawl4ai,51959,481,97,8,0,Python,812,648,0.7980295566502463,5173,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN"
dive,wagoodman,https://github.com/wagoodman/dive,51884,2669,164,28,12,Go,359,202,0.5626740947075209,1908,A tool for exploring each layer in a docker image
OpenBB,OpenBB-finance,https://github.com/OpenBB-finance/OpenBB,51809,1717,4115,46,0,Python,2245,2208,0.9835189309576837,4888,"Financial data platform for analysts, quants and AI agents."
pdf.js,mozilla,https://github.com/mozilla/pdf.js,51740,5243,8117,77,1,JavaScript,10289,9877,0.9599572358829819,10425,PDF Reader in JavaScript
segment-anything,facebookresearch,https://github.com/facebookresearch/segment-anything,51703,894,15,0,349,Jupyter Notebook,704,178,0.2528409090909091,6060,"The repository provides code for running inference with the SegmentAnything Model (SAM), links for downloading the trained model checkpoints, and example notebooks that show how to use the model."
core,vuejs,https://github.com/vuejs/core,51475,2639,3264,248,0,TypeScript,5788,5124,0.8852798894263995,8864,"🖖 Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web."
Docker-OSX,sickcodes,https://github.com/sickcodes/Docker-OSX,51306,1916,107,0,88,Shell,669,282,0.42152466367713004,2855,Run macOS VM in a Docker! Run near native OSX-KVM in Docker! X11 Forwarding! CI/CD for OS X Security Research! Docker mac Containers.
trackerslist,ngosang,https://github.com/ngosang/trackerslist,51222,3418,1,0,0,Not specified,486,479,0.98559670781893,6674,Updated list of public BitTorrent trackers
kotlin,JetBrains,https://github.com/JetBrains/kotlin,51209,4950,2064,267,0,Kotlin,0,0,0,6006,The Kotlin Programming Language. 
Semantic-UI,Semantic-Org,https://github.com/Semantic-Org/Semantic-UI,51196,4530,355,154,279,JavaScript,6235,5268,0.8449077786688052,4918,Semantic is a UI component framework based around useful principles from natural language.
marktext,marktext,https://github.com/marktext/marktext,51173,2851,939,36,380,JavaScript,2916,1638,0.5617283950617284,3757,"📝A simple and elegant markdown editor, available for Linux, macOS and Windows."
joplin,laurent22,https://github.com/laurent22/joplin,51112,3151,4447,387,0,TypeScript,7288,6735,0.9241218441273326,5458,"Joplin - the privacy-focused note taking app with sync capabilities for Windows, macOS, Linux, Android and iOS."
guava,google,https://github.com/google/guava,51069,4114,1019,56,0,Java,3624,2994,0.8261589403973509,11062,Google core libraries for Java
prettier,prettier,https://github.com/prettier/prettier,50909,3199,8896,127,1,JavaScript,6962,5739,0.8243320884803218,4558,Prettier is an opinionated code formatter.
starship,starship,https://github.com/starship/starship,50867,2345,2906,135,0,Rust,2515,1775,0.705765407554672,2208,"☄🌌️  The minimal, blazing-fast, and infinitely customizable prompt for any shell!"
powerlevel10k,romkatv,https://github.com/romkatv/powerlevel10k,50767,2382,167,33,126,Shell,2573,2466,0.9584143023707734,2343,A Zsh theme
jekyll,jekyll,https://github.com/jekyll/jekyll,50587,6161,3189,112,6,Ruby,4899,4781,0.9759134517248418,10177,:globe_with_meridians: Jekyll is a blog-aware static site generator in Ruby
GPT-SoVITS,RVC-Boss,https://github.com/RVC-Boss/GPT-SoVITS,50573,597,338,4,31,Python,1902,1180,0.6203995793901157,5544,1 min voice data can also be used to train a good TTS model! (few shot voice cloning)
Ghost,TryGhost,https://github.com/TryGhost/Ghost,50492,4504,14323,904,0,JavaScript,7139,7070,0.9903347807816221,11020,"Independent technology for modern publishing, memberships, subscriptions and newsletters."
grok-1,xai-org,https://github.com/xai-org/grok-1,50486,534,5,0,368,Python,0,0,0,8361,Grok open release
gitea,go-gitea,https://github.com/go-gitea/gitea,50443,3227,17807,216,0,Go,14926,12321,0.8254723301621332,6018,"Git with a cup of tea! Painless self-hosted all-in-one software development service, including Git hosting, code review, team collaboration, package registry and CI/CD"
ImHex,WerWolv,https://github.com/WerWolv/ImHex,50316,1757,674,80,0,C++,1421,1185,0.8339197748064743,2214,"🔍 A Hex Editor for Reverse Engineers, Programmers and people who value their retinas when working at 3 AM."
DefinitelyTyped,DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,50276,4715,52145,1,0,TypeScript,8088,7522,0.9300197823936697,30485,The repository for high quality TypeScript type definitions.
pocketbase,pocketbase,https://github.com/pocketbase/pocketbase,50219,1155,54,221,2,Go,1846,1827,0.9897074756229686,2596,Open Source realtime backend in 1 file
etcd,etcd-io,https://github.com/etcd-io/etcd,50199,4441,9813,259,0,Go,7018,6833,0.9736392134511257,10165,Distributed reliable key-value store for the most critical data of a distributed system
first-contributions,firstcontributions,https://github.com/firstcontributions/first-contributions,50162,3269,86559,0,0,Not specified,938,913,0.9733475479744137,90555,🚀✨ Help beginners to contribute to open source projects
cline,cline,https://github.com/cline/cline,50024,423,1746,150,0,TypeScript,2292,1846,0.8054101221640488,6916,"Autonomous coding agent right in your IDE, capable of creating/editing files, executing commands, using the browser, and more with your permission every step of the way."
chinese-poetry,chinese-poetry,https://github.com/chinese-poetry/chinese-poetry,50014,3287,137,1,153,JavaScript,211,92,0.43601895734597157,10085,"The most comprehensive database of Chinese poetry 🧶最全中华古诗词数据库,  唐宋两朝近一万四千古诗人,  接近5.5万首唐诗加26万宋诗.  两宋时期1564位词人，21050首词。"
bulma,jgthms,https://github.com/jgthms/bulma,49931,3510,642,22,67,CSS,2725,2394,0.8785321100917431,3938,Modern CSS framework based on Flexbox
awesome-ios,vsouza,https://github.com/vsouza/awesome-ios,49782,4072,2233,0,210,Swift,488,486,0.9959016393442623,6923,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects "
go-ethereum,ethereum,https://github.com/ethereum/go-ethereum,49696,4268,8288,220,0,Go,8488,8300,0.9778510838831291,21188,Go implementation of the Ethereum protocol
OpenManus,FoundationAgents,https://github.com/FoundationAgents/OpenManus,49367,180,106,3,15,Python,706,323,0.45750708215297453,8646,"No fortress, purely open ground.  OpenManus is Coming."
autogen,microsoft,https://github.com/microsoft/autogen,49326,746,2504,97,2,Python,2867,2467,0.860481339379142,7534,A programming framework for agentic AI 🤖 PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour: https://aka.ms/autogen-officehour
hiring-without-whiteboards,poteto,https://github.com/poteto/hiring-without-whiteboards,49204,3093,1300,0,33,JavaScript,0,0,0,3815,⭐️  Companies that don't have a broken hiring process
